Date,.STOXX50,BHPB.L,ABBN.S,ADSGn.DE,BAYGn.DE,SGEF.PA,GSK.L,HSBA.L,ULVR.L,BNPP.PA,AIR.PA,NESN.S,TOTF.PA,NOVN.S,AIRP.PA,LVMH.PA,ASML.AS,SASY.PA,NOVOb.CO,IBE.MC,ISP.MI,RDSa.AS,ROG.S,UBSG.S,BATS.L,DGE.L,REL.L,AZN.L,PRU.L,VOD.L,OREP.PA,SIEGn.DE,SAPG.DE,ZURN.S,SCHN.PA,BASFn.DE,NG.L,DTEGn.DE,RIO.L,DAIGn.DE,BP.L,PRTP.PA,ALVG.DE,SAF.PA,ENEI.MI,AXAF.PA,ABI.BR,RKT.L
2012-05-09 00:00:00,-0.003581607,0.001881215,-0.007453416,0.018555335,0.023962595,0.002886003,-0.009831461,0.004739336,-0.004789272,-0.023739893,0.012178149,-0.003629764,-0.01203266,-0.008625878,0.008316008,0.010957792,-0.000814332,0.010259085,-0.015494636,-0.031755033,-0.028490028,-0.016020073,0,-0.016028495,0.002893891,0.004840271,0.000977517,-0.002780352,-0.00070373,-0.002623907,0.011085246,0.006469084,0.016298021,-0.005025126,-0.001234706,0.001914375,0.003731343,-0.00233563,0.006275141,0.002614379,-0.026506024,0.004517454,0.005526853,0.009235316,-0.008979592,-0.012728803,-0.006618962,0.003094233
2012-05-10 00:00:00,0.004256173,0.004023605,0,0.000975927,-0.001331811,0.010215827,-0.002836879,0.009615385,-0.006737247,0.023612335,-0.008594019,-0.003642987,0.019283747,-0.005463375,-0.001958763,-0.017262144,0.001086661,-0.041996558,-0.000605327,0.033382138,0.062561095,0.003726952,-0.004458599,0.03438914,-0.008656621,-0.014129737,-0.001953125,-0.00464684,0.016901408,0.001169249,-0.017432299,0.012107623,-0.000208268,-0.023875115,0.016183412,0.011116901,-0.003717472,0.030083109,0.007195395,0.000391134,0.016089109,-0.01103843,-0.044688732,-0.009333821,0.021416804,0.056366542,-0.001440663,-0.035333707
2012-05-11 00:00:00,0.003995834,-0.004007481,-0.011889862,-0.007962301,0.010668699,0.001851588,0.013157895,-0.004132974,0.018410853,-0.012911,-0.008321775,0.008226691,-0.000426743,0.011597152,-0.01817994,0.007761438,0.024151967,0.007545814,0.013930951,-0.006234061,-0.014719411,0.004690248,0.005118362,0.002624672,0.013906856,0.018566775,-0.004892368,0.011391223,0.005540166,0.004379562,0.023767016,0.008270566,0.017914801,-0.019755409,-0.026874585,0.009448548,0.018656716,0.010909091,-0.00238133,0.022546592,0.011205847,0.016949153,0.00275172,0.006281175,0.008064516,-0.018559613,0.010820559,0.002906977
2012-05-14 00:00:00,-0.015792705,-0.035407725,-0.01709943,-0.015724816,-0.029029218,-0.035541655,-0.003510004,-0.015156983,-0.013796384,-0.036623648,0.004370629,-0.007252947,-0.018926996,-0.007039421,-0.01283535,-0.018646129,-0.027291998,-0.02157632,-0.022102748,-0.028799544,-0.035480859,-0.016533748,-0.014003819,-0.031413613,-0.010047847,-0.011832427,-0.014749263,-0.017725258,-0.01446281,-0.013662791,-0.007847411,-0.017137835,-0.001227873,-0.022552783,-0.030003409,-0.018209666,-0.013919414,-0.008655576,-0.031508593,-0.018225848,-0.02698145,-0.014634146,-0.037669951,-0.004956857,-0.028,-0.022507708,-0.010347904,-0.005797101
2012-05-15 00:00:00,-0.00568282,-0.017797553,0.00128866,0.016641704,-0.006406523,-0.016362028,0.002817894,0.003481129,-0.001929571,-0.028240406,0.010617929,0.001826484,-0.003046127,-0.002633178,-0.007033998,0.010739364,0.013347862,-0.006560962,-0.012828345,-0.022607164,-0.054695063,-0.006526899,-0.000645578,-0.004504505,0.003866602,0.005177994,-0.000998004,-0.003195489,-0.007686932,0.004715591,0.016697792,-0.008196721,-0.014035447,-0.013254786,-0.01066198,-0.006933611,-0.005943536,0.002154439,-0.029411765,-0.015188887,-0.008665511,0.002062706,-0.007258587,0.004797048,-0.028806584,-0.021869414,-0.004687218,0.003790087
2012-05-16 00:00:00,-0.007255531,-0.009060023,0.007078507,-0.000327386,0.002149277,-0.015135621,-0.001404988,-0.02464853,-0.014983084,-0.011549925,0.012056493,-0.006381039,0.016150153,-0.002843217,0.013201674,0.005312628,-0.011021505,-0.008438819,0.021039604,-0.007810153,0.020481311,-0.000796337,-0.001937984,-0.009049774,-0.016530252,-0.009336768,-0.000999001,-0.006411465,-0.013380282,-0.014960399,0,-0.001652893,-0.005922693,0.009452736,0.012316438,0.000872753,-0.005231689,-0.008938674,-0.014558998,0.005668336,-0.001873127,-0.00205846,-0.00391696,0.015056923,-0.002542373,0.021605934,-0.003803659,-0.003194888
2012-05-17 00:00:00,-0.011069612,-0.014,-0.027476038,-0.010643524,-0.005654124,-0.007608034,-0.008793528,-0.024897042,-0.00343474,-0.039577836,-0.021272975,0,-0.009450172,-0.00407332,-0.010169492,-0.006097561,-0.025278608,-0.002775208,0.02,-0.006660612,-0.005519318,-0.013947001,-0.015533981,-0.023744292,0.001142298,-0.006824829,-0.0094,0.00284684,-0.0206995,-0.011911852,0.000540249,-0.007977122,-0.006794188,-0.016757023,-0.007604118,-0.009068713,0.014274981,-0.006850097,-0.019068889,-0.013632193,-0.007506568,0.004537954,-0.01926858,-0.019175109,-0.018691589,-0.029987374,0.000363636,-0.000291375
2012-05-18 00:00:00,-0.008822609,-0.012170385,0,-0.020191989,-0.006470588,0.005826434,-0.003903478,-0.021693223,-0.003446578,0.029434851,-0.03286385,0,0.001734605,0,0.000321062,-0.020449898,-0.008226436,0.002597403,0,0.03505029,0.006559031,-0.003839159,0,0,-0.017440913,-0.021269634,-0.008075914,-0.007759273,-0.029883382,-0.009644364,-0.010799136,0.00151722,-0.023679225,0,0.008133915,0.002111932,-0.012592593,0.005862743,-0.023467601,-0.015548173,-0.011849237,-0.022176591,0.006549051,-0.015123571,0.022510823,0.014969086,-0.029625591,-0.011949869
2012-05-21 00:00:00,0.001974079,0.007333529,0.011826544,0.027871622,0.021709098,-0.002286585,-0.002137513,0.007456829,0.000988142,0.002096836,0.004674577,-0.002752294,-0.001875902,-0.00204499,0.00085589,0.003757829,0.002952341,0.005181347,0,-0.012073027,0.026566416,-0.003245436,0.002629849,0.011225444,0.002156603,0.008358409,0.000814166,0.012588213,0.006761833,0.004260499,0.00371179,0.00621118,0.009270238,0.004010025,0.000935454,0.009308044,0.003750938,0.010057143,0.012553802,0.004049676,0.009312412,0.002939941,0.005842518,0.001123596,-0.00169348,0.007801646,-0.001123806,0.003539823
2012-05-22 00:00:00,0.018406187,0.023878858,0.022727273,0.008545604,0.0056017,0.031627196,0.011067476,0.01869887,0.001974334,0.031386722,0.020221904,0.011039558,0.016336562,0.015983607,0.011972207,0.027454243,0.029716849,0.015463918,0.003565062,0.02533532,0.045898438,0.017501018,0.015737705,0.032377428,0.009601059,0.005636605,0.013829571,-0.001695235,0.032835821,0.042424242,-0.005982162,0.017765733,0.021253872,0.021967049,0.032009346,0.014790325,0.000747384,0.007354605,0.040205455,0.03146007,0.016051567,0.0180067,0.018745875,0.017770296,0.01187447,0.028844115,0.012563285,0.005878895
2012-05-23 00:00:00,-0.018931884,-0.043799772,-0.01968254,-0.030470914,-0.023434499,-0.04235782,-0.01730226,-0.029636711,-0.011330049,-0.032091479,-0.020522715,-0.005459509,-0.018634424,-0.010689794,-0.020386606,-0.032793522,-0.013204465,-0.023749094,-0.019538188,-0.033430233,-0.04388422,-0.0144,-0.021304067,-0.01344086,-0.019183473,-0.026046818,-0.030491474,-0.022264151,-0.041184971,-0.013953488,-0.020571178,-0.019822485,-0.008993934,-0.02247191,-0.033620104,-0.026406036,-0.002987304,-0.022352016,-0.049719053,-0.01173097,-0.020027367,-0.027560675,-0.021381366,-0.013232862,-0.025984912,-0.045969903,-0.014444444,-0.00905903
2012-05-24 00:00:00,0.011906983,0.02230815,0.009715026,-0.010084034,-0.007671125,0.008506032,0.012935681,0.014384236,0.009965122,0.016387195,0.00232808,0,0.014639803,0.008766565,0.018546474,-0.017999163,0.018899159,0.013370474,-0.004830918,0.018947368,0.000976563,0.019277597,0.002638522,0.021798365,0.017218322,0.014218009,0.014690668,0.011964492,0.033911078,0.012382075,0.007373478,0.01222457,-0.025538202,0.010994503,0.017921987,0.005283551,0.006741573,0.01964614,0.017201218,0.004879979,0.033257172,-0.002115059,-0.000794492,-0.000931272,0.025817556,0.011452031,0.023111612,-0.003243881
2012-05-25 00:00:00,0.00259828,-0.008728542,0.001282874,0.00475382,0.008919722,0.015948474,0.005321036,-0.001748252,0.00098668,-0.003374578,-0.025192067,0.002744739,0.005142857,0.008892482,0.00645776,0.008525149,-0.009612781,0.004947774,0.018203883,0.001475797,0.007804878,0.002588095,0.002631579,-0.008888889,0.001643385,0.010680908,-0.005301794,0.003623188,-0.003644315,0.008153757,0.009981147,0.022513792,-0.008230453,-0.003460208,-0.00575374,-0.000525578,0.01860119,-0.080225352,-0.015324996,-0.001181257,0.000859951,0.003391267,0.004373178,-0.011185682,0.01090604,0.002136296,0.004224059,0.015680473
2012-05-28 00:00:00,-0.002661589,0.007631347,0.0128123,0.006928016,0.001964637,-0.00090566,0.010232886,-0.006810664,-0.004435683,-0.010722348,0.012463343,0.004562044,-0.003268903,0.005608974,-0.000105186,0.002535926,0.018045113,-0.001823487,-0.014898689,-0.03919835,-0.016456922,-0.001191422,0.001312336,0.006278027,0.000820345,-0.000330251,0.008610086,-0.00532016,0.000731529,-0.002888504,-0.003953003,-0.006415865,0.008298755,-0.000992063,0.008449074,-0.000701139,-0.008765522,-0.008330271,0.02236136,-0.005256242,-0.018779919,-0.000422476,-0.007784668,0.017722474,-0.014937759,-0.007567683,-0.015179225,-0.004369356
2012-05-29 00:00:00,0.004863339,0.020390329,0,0.0187951,0.01627451,0.023115274,-0.00523926,0.007836991,0.003960396,-0.000760601,0.007422158,0,0.003849993,0,0.024510835,0.027824621,0.013428226,0.012056997,0,-0.033435583,-0.005905512,0.001590457,0,0,-0.005245902,0.015196564,0.004065041,0.003056351,0.013888889,-0.000869061,0.019071767,0.00616378,0.01256227,0,0.026053024,0.016488335,0.002947679,-0.011117974,0.022572178,0.028665786,0.017888416,0.00887574,-0.004654255,0.029455354,-0.00336984,0.003329395,0.022469824,0.013458163
2012-05-30 00:00:00,-0.01378994,-0.025121325,-0.008855155,-0.016801186,-0.013891569,-0.033963379,-0.010533708,-0.021189736,-0.006903353,-0.050237869,-0.027133872,0.006357856,-0.018892045,0.006972112,-0.023821748,-0.024610336,-0.015502849,-0.016245487,-0.020568663,-0.030149159,-0.007920792,-0.011115522,-0.00327654,-0.002673797,-0.010382334,-0.006182883,-0.018623482,-0.010474195,-0.029560202,-0.003479269,-0.017524881,-0.018232205,-0.017540107,-0.006454816,-0.03064877,-0.020017256,-0.044819985,-0.011492817,-0.041409993,-0.025426994,-0.021015116,-0.022622539,-0.023513694,-0.022854058,-0.025359256,-0.022693213,-0.008354522,-0.009526559
2012-05-31 00:00:00,-0.000265748,-0.00761347,-0.029355456,0.008376612,0.000586969,-0.012381535,0.020581973,0.011916584,0.013406157,0.03085554,0,-0.00631769,0.00665991,-0.001978239,0.014401265,0.004205214,-0.001345895,0.009174312,-0.012353305,0.006217277,0.000998004,0.004817342,-0.003287311,-0.021447721,0.018651124,0.013097577,-0.014026403,0.007698229,0.007429421,0.006691882,0.001101079,-0.011885307,0.010232963,-0.007496252,-0.006000462,-0.007219581,0,0.007708834,-0.007497322,-0.013572276,-0.008536279,-0.014144878,0.000273635,0.023020258,-0.001734605,-0.005366922,0.002747253,0.003788983
2012-06-01 00:00:00,-0.015771892,0,-0.005259698,-0.049676026,-0.045463434,-0.021204148,-0.015994437,-0.012365064,-0.013718765,0.007191448,-0.033985962,-0.009082652,-0.02200489,-0.009514371,-0.024579856,-0.056532663,-0.031536388,-0.027090909,-0.023764853,0.005203252,-0.005483549,-0.015181782,-0.01055409,-0.00456621,-0.009318293,-0.019715579,-0.017991632,-0.009931245,-0.026548673,0.003757225,-0.026726793,-0.024958653,-0.036961207,-0.00755287,-0.029138612,-0.041149344,0,-0.020817657,-0.003057554,-0.051028587,0.017979235,-0.034782609,-0.04226508,-0.02070207,-0.001737619,-0.031494329,-0.03196347,-0.018292683
2012-06-04 00:00:00,-0.003650555,0.048096784,-0.013218771,-0.024125874,-0.00788692,0.015180266,0.007773852,0.047297297,0.015399901,0.033770745,-0.0208413,-0.006416132,-0.001176471,-0.009605763,-0.007618378,-0.0084332,-0.0212914,0.0039245,-0.008327995,0.038498868,0.05764411,-0.005476673,-0.005333333,-0.019266055,0.008910891,0.042532146,0.028547081,0.010802469,0.035606061,-0.027065937,-0.004068256,-0.00693909,-0.011860803,-0.014713343,0.009446371,-0.01072882,0.003076923,-0.00102459,0.046184377,-0.018862613,0.012313433,-0.018918919,0.004427306,-0.018933824,0.02175805,0.01887436,-0.004339623,0.013309672
2012-06-05 00:00:00,0.001793564,0,0.004018754,0.008240774,-0.009601487,0.0105919,0,0,0,0.023707299,0.006053505,-0.005535055,0.010600707,0.000808244,-0.002007795,0.016114593,0.02872174,0.011541325,0.033591731,-0.008722741,0.013270142,0.005302876,0.001340483,0.000935454,0,0,0,0,0,0,0.002609781,-0.003726708,0.004303023,-0.005664264,0.004975124,-0.000560957,0,-0.011410256,0,-0.003156385,0,0.004591368,-0.001564055,-0.005246393,-0.009369676,0.008927575,0.003032026,0
2012-06-06 00:00:00,0.021186594,0,0.025350233,0.017412935,0.013968519,0.026818742,0,0,0,0.042304887,0.023680124,0.00742115,0.013986014,0.010498688,0.01704142,0.04185022,0.030822391,0.003864556,0,0.029855437,0.053320861,0.016230473,0.022757697,0.042056075,0,0,0,0,0,0,0.015844273,0.012624688,0.024467245,0.027446919,0.043611504,0.022637979,0,0.011801323,0,0.01755901,0,0.034734918,0.025206494,0.025616877,0.018916595,0.069793164,0.017192518,0
2012-06-07 00:00:00,0.009362221,0.024774775,0.020169161,0.027069508,0.022720263,-0.007955569,0.002805049,0.015180266,-0.000978474,0.014520644,0.036405006,0.003683241,-0.000862069,-0.000999001,0.0090761,0.023255814,0.019576294,-0.000549954,0.005,-0.017699115,0.005328597,0.012577361,0.005235602,0.012556054,0.010140661,-0.002530044,0.008699254,0.008778626,0.019019751,0,0.010026738,0.000923503,-0.001100594,0.009576613,0.00033883,0.019941456,0.002300613,-0.000769034,0.039834454,0.003253182,0.016341074,0.027826855,0.009445756,0.019283747,-0.004219409,0.001137304,-0.005200594,0.008756567
2012-06-08 00:00:00,-0.002323221,-0.029120879,-0.010841837,-0.010542425,-0.005528749,-0.01286125,0.00979021,-0.006728972,0.001469148,-0.018623901,-0.016465423,0.004587156,-0.005033074,0.006,-0.001960332,-0.013636364,0.008416623,0.007887014,-0.026119403,0.049704877,-0.030035336,-0.008083596,0.001302083,-0.010628875,0.010686528,0.009511731,0.013141684,0.010215664,0,0.015093223,0.007390249,0.003536829,0.002754517,0.005991013,-0.021677769,-0.005022422,0.013006886,0.004874295,-0.048424544,-0.004088538,-0.011000967,-0.013321874,-0.003164992,-0.027027027,0.029661017,-0.005370236,0.015496639,0.0078125
2012-06-11 00:00:00,0.001381391,-0.001131862,0.007736944,-0.004983674,0.012028707,0.009043532,-0.003116343,0.004516372,-0.003422983,-0.016517308,-0.003162202,0.000913242,0.002890591,-0.000994036,0.006816869,0.007540846,0.006129369,0,0.025542784,-0.010949985,-0.059198543,0.005167959,0,-0.014324082,-0.003204101,-0.002198492,-0.011552493,-0.001872659,0.005025126,-0.002623907,0.011934742,-0.002911431,0.015602681,0.007940447,0.004847086,0.006489995,-0.003776435,0.0049783,-0.006273963,-0.002689694,0.01430143,0,0.002760906,-0.007592593,-0.027983539,0.005191569,-0.002206288,-0.007464829
2012-06-12 00:00:00,0.010900125,0.015014164,0.005758157,-0.002936097,0.015181782,0.004405286,0.008336228,0.009928812,0.008341511,0.003394676,-0.000559806,0.012773723,0.003746938,0.010945274,0.002868947,-0.007900208,0.007906675,0.007097361,0.00622665,0.008976661,-0.037270087,0.017401622,0.015604681,0.006357856,0.014464802,-0.000629525,-0.002050441,-0.000562852,0.002142857,0.02133879,-0.000108202,0.011372368,-0.004327599,0.001477105,0.008613759,0,-0.0030326,0.017401245,0.01017187,-0.006387509,0.006146059,-0.020034843,-0.006332599,-0.003172234,0.00084674,-0.019109596,0.015109637,0
2012-06-13 00:00:00,0.000732125,-0.000837287,-0.017175573,-0.003291183,0.012396694,-0.016787659,0.002411299,0.010944166,0.013625304,-0.002314815,-0.007094847,0.007207207,-0.00028715,0.010826772,-0.000801007,-0.005867561,0.022247942,0.005421034,0.003712871,0.00029656,-0.00100553,0.00447036,0.009603073,0.00631769,0.007446134,0.008818898,-0.004725704,0.008259809,0.003563792,0.004579279,0.003138189,-0.013979638,0.000760622,0.003441495,-0.051013437,-0.000716461,-0.000760456,0.005742821,-0.003472222,-0.021,0.002994371,-0.008,0.004848989,-0.000748783,-0.009306261,-0.00631845,0.014884734,-0.002603413
2012-06-14 00:00:00,-0.00299129,-0.007541899,-0.011650485,-0.018769552,0.013799806,-0.003845562,0.003092784,0.000917431,0.007201152,0.009102267,-0.016735615,0.000894454,0.001723395,-0.005842259,0.00263399,-0.008853288,-0.015725248,-0.000179727,-0.005548705,0.010672991,0.028686462,-0.003676471,-0.003804692,-0.002690583,-0.013209624,-0.001561037,-0.000619323,0.005213182,0.008522727,0.001709402,-0.005177994,-0.000770535,-0.008360478,0.00832925,-0.023038157,-0.012367808,0.00456621,0.005958292,-0.001393728,-0.01955348,-0.00477669,-0.008064516,0.007858817,-0.002435369,0.0264731,0.007206443,0.010194956,-0.002320186
2012-06-15 00:00:00,0.007437704,0.013228258,-0.007203667,0.025504782,0.025881902,0.042927733,-0.012675574,0.001649863,-0.010009533,0.04262469,-0.004398547,-0.004468275,0.015913978,-0.000979432,0.003655054,0.005954913,0.00204499,0.010066511,-0.00433974,0.026987386,0.036203523,0.021169159,-0.003819223,0.01528777,-0.011792829,-0.007191995,-0.009089031,-0.015928876,-0.001408451,-0.011945392,-0.012795489,0.026989513,0.017518888,0.006316812,0.034143945,0.014700544,-0.015909091,0.00209773,0.024075366,0.012948355,0.016318695,0.011743451,0.021887825,0.035305164,0.034941764,0.040614478,-0.005311615,-0.015988372
2012-06-18 00:00:00,0.000736986,0.016111111,0.007915567,-0.001036269,-0.003550738,-0.004145691,0.008674532,0.000549048,0.004814636,-0.044274809,0.028812908,0.003590664,-0.017922664,0.011764706,0.000910436,0.000845666,0.011989796,0.002313579,0.0124533,-0.051699514,-0.071765817,0.004564473,-0.001916933,-0.004428698,0.012094823,0.009133858,0.003543882,0.009975532,-0.005641749,0.006908463,0.003185413,-0.005706563,0.004949962,0.000482859,0,0.003398319,0.006158584,-0.002955301,0.009369676,0.020863944,-0.00661157,0.011160714,-0.010977242,0.021948123,-0.094051447,-0.017492417,-0.001245995,0.001181684
2012-06-19 00:00:00,0.015568677,0.018862767,0.020287958,0.021957123,0.027569392,0.024977698,0.009287926,0.025242363,-0.00574988,0.026979056,0.001680358,0.000894454,0.01451358,0.013565891,0.011824901,0.02661597,0.013360222,0.025213068,0.014760148,0.047891566,0.047812818,0.010980689,0.033930858,0.015124555,0.017208413,-0.007178527,0.01142501,0.028699217,0.036879433,0.020011435,0.000985437,0.014197251,0.021094336,0.021235521,0.032541568,0.01942959,0.002295333,0.020871928,0.029873418,0.018854347,0.014737343,0.018101545,0.015159718,0.02342918,0.020408163,0.037357209,0.005703083,0.002360578
2012-06-20 00:00:00,0.002752192,0.006439496,0.004490058,-0.002030113,-0.012045994,0.00710763,-0.00204499,0.008563782,-0.00626506,0.023850674,-0.008946878,-0.009830206,-0.002691218,-0.003824092,-0.002921677,-0.01563786,-0.006218905,-0.006408036,-0.006666667,0.006036217,0.019417476,0.002808989,-0.003095975,-0.000876424,0.00877193,0.010374096,0.021359622,0.002355072,0.015731874,-0.004204036,-0.019033034,0.003723008,-0.000314597,0.005198488,0.003565677,-0.005595384,0.002290076,0.016694895,0.014421501,0.004096624,-0.002928086,0.000433651,0.013333333,-0.002774887,0.024347826,0.009424603,-0.021619706,-0.008831322
2012-06-21 00:00:00,-0.004753427,-0.0301253,-0.003831418,-0.017969147,0.001293183,-0.00115224,0.005806011,-0.010790731,0.008729389,-0.013841999,0.011848787,-0.005415162,-0.010509871,0.007677543,0.000225403,0,0.023153942,0.009238278,-0.000610128,0.003142857,-0.000952381,-0.011391223,0.004968944,-0.000877193,0.001242236,0,-0.006836919,0.003976143,0.002693603,0.001970166,0.004348796,-0.010534125,-0.026539389,-0.010813352,-0.013065903,-0.009143661,0.000761615,-0.008091385,-0.030694669,-0.013224536,-0.031833666,-0.011703511,0.004736842,0.002086957,0.008488964,0.001474201,0.011592103,0.015444015
2012-06-22 00:00:00,-0.004984342,-0.026937878,-0.012820513,-0.01622648,-0.024538745,0.006777217,0.002716469,0.005543634,0.00625,0.006504622,-0.043122677,0.007259528,-0.012200373,0,-0.010028169,-0.024247492,-0.028256881,0.000518135,0.001221001,0.034463116,-0.011439466,-0.015111447,-0.001236094,0,-0.006203474,-0.008089608,-0.011945738,-0.002160216,-0.021490934,-0.002247191,-0.013100922,-0.014844804,-0.014331897,-0.013307985,-0.021251887,-0.040106477,0.002283105,0.016194818,-0.006,-0.006130596,-0.011768988,-0.028070175,-0.007988476,-0.020131899,0.017676768,-0.011776251,-0.003939123,0.003802281
2012-06-25 00:00:00,-0.012512598,-0.024858757,-0.027922078,-0.010879102,0.001891432,-0.019048983,0.001354555,-0.00711364,-0.010511228,-0.055102041,0.02020202,0.005405405,-0.016710259,-0.00952381,-0.017869338,-0.022279349,-0.016490433,-0.010702572,-0.01097561,-0.046806167,-0.06509161,-0.004219409,-0.008663366,-0.029850746,-0.007490637,-0.004391468,-0.003893443,-0.009561609,-0.022649279,0.005630631,-0.015074812,-0.024809741,-0.014977588,-0.012524085,-0.024679639,-0.024958403,0.003796507,-0.022783615,-0.036720322,-0.028116483,-0.01276857,0.003610108,-0.027590759,-0.007084662,-0.033912324,-0.0367428,0.020133022,-0.018356643
2012-06-26 00:00:00,0.001993651,-0.001158749,-0.009352037,-0.001419195,0.006418728,-0.00043802,-0.003381806,0.001970267,0.002414293,-0.009899208,-0.011424219,0,-0.006058815,0.004807692,-0.000811218,0.007887818,-0.02124664,0.001395917,0.001233046,-0.013864818,-0.007735946,0.001540832,0.015605493,-0.02081448,0.000157233,0.005671078,-0.001440033,0.004553734,0,-0.000839866,0.00525414,-0.014983612,0.001886792,-0.00097561,-0.024209246,0.005877892,-0.00075643,0.011838608,0.006092254,-0.01402214,-0.001119264,-0.004946043,0.007602498,-0.015697467,0.003424658,-0.002268041,0.019030837,-0.00890472
2012-06-27 00:00:00,0.013133646,0.007540603,0.012137559,0.021318174,0.031326205,0.025416301,-0.002375297,0.024311763,0.014932563,0.030903472,0.025616333,-0.000896057,0.016949153,0.010526316,-0.006958942,0.010869565,0.03308487,0.012894232,0.014778325,0.021382542,0.032224532,0.011730769,0.001843884,0.021256932,0.013834303,0.020676692,0.022249691,0.015049864,0.015449438,0.016251051,0.016929894,0.009031849,0.013736568,0.01953125,0.018326892,0.000754006,0.00984103,0.017191977,0.007093426,0.013622754,0.017181275,0.000451875,0.016976556,0.015404132,0.024744027,0.01839223,0.011931523,0.011380653
2012-06-28 00:00:00,-0.005947056,0.006044905,0.000666223,-0.017742216,-0.017460895,-0.0002849,-0.016326531,-0.02582897,-0.004746084,-0.02486334,0.004694836,0.003587444,-0.004678363,-0.00094697,-0.000934361,-0.014193548,-0.012531646,-0.006193016,0.012135922,0.021795239,0.009063444,0.00551226,-0.000613497,-0.028054299,-0.005272135,-0.003069368,0.007255139,0.010539478,0,-0.003032809,-0.007709497,-0.009736181,-0.017265873,0.001915709,-0.004652302,-0.022603127,0.009745127,-0.006690141,0.000858959,-0.001181509,0.009547124,-0.017615176,-0.010466349,-0.00428342,0.009991674,-0.006087662,0.008373206,-0.022801303
2012-06-29 00:00:00,0.020386386,0.033476395,0.028628495,-0.000177085,0.051092188,0.04830436,0.000691563,0.005195271,0.022412971,0.097106691,0.044485981,0.010723861,0.042890717,0.002843602,0.052723872,0.045811518,0.027176003,0.034100744,0.017386091,0.043783329,0.115768463,0.005860113,0.004297115,0.02886406,0.010600156,0.011083744,0.023409364,0.008661835,0.020746888,-0.008573009,0.038621777,0.048842372,0.035138441,0.020554493,0.075768758,0.054153016,0.002969562,0.022568829,0.036388603,0.045246193,0.023157129,0.032183908,0.059177935,0.046782578,0.047815334,0.069824418,0.038806982,0.01969697
2012-07-02 00:00:00,0.016140345,0.013289037,0.011650485,0.016648955,0.012328285,0.026777219,0.017277125,0.016039922,0.005130597,0.043349267,0.019863994,0.00795756,0.013661972,0.008506616,0.01898945,0.009595327,0.03082491,0.00987613,0.012374779,-0.000268889,-0.01431127,0.009208795,0.007334963,0.013574661,0.017430202,0.009744214,0.008797654,0.010164739,0.018292683,0.00083682,0.00574588,0.015119444,0.021377162,0.006088993,0.01017608,0.010054845,0.008142117,0.006817657,0.013746274,0.025321828,0.025002962,0.018262806,0.013399065,-0.000171233,0.002360346,0.011450382,0.024306688,0.024071322
2012-07-03 00:00:00,0.009688272,0.021857923,0.012795905,0.012195122,0.014265832,-0.012311358,-0.00169837,0.000350816,0.012993039,-0.013586098,-0.002456571,0.01754386,0.029734612,0.008434864,0.001416739,0.01322314,0.013801453,0.009945301,0.012805588,0.00887574,0.022686025,0.013221601,0.006674757,0.005357143,0.013038205,-0.003015682,0.013565891,0.017349063,0,0.00083612,0.01368977,0.00476616,0.006836348,0.019087523,0.018788908,0.022624434,-0.002202643,-0.000803397,0.031530796,0.022626932,0.000924855,0.001312336,0.009978795,0.003939031,-0.005494505,0.008962264,0.001433349,0.007254788
2012-07-04 00:00:00,-0.00078187,-0.002406417,0.00315856,0.008261618,0.001372213,-0.003484788,0.002722014,-0.00473435,-0.001374256,-0.00640615,0.020228672,-0.000862069,-0.003913102,0.001858736,-0.001632387,0.001223491,0.004299021,0,-0.002298851,-0.035771653,-0.031055901,0.004410954,0.003616637,-0.009769094,0.004489674,0.000907441,-0.004780115,-0.001705321,-0.013972056,0.005291005,-0.005423224,0.000444708,-0.005536404,-0.004568296,0.000999889,0.010619469,0.004415011,-0.004709396,-0.004592968,-0.001214247,-0.005428505,0.007426824,-0.007039644,0.002900034,0.005524862,-0.008415147,0.001590331,0.004897724
2012-07-05 00:00:00,0.000303161,0.005896542,0.005667506,0.007681803,-0.009078452,-0.011432414,0.006447234,-0.002114165,-0.005963303,-0.019987105,-0.017241379,0.002588438,-0.010701707,0.002782931,-0.008611293,0.004480652,-0.00665874,-0.013786312,0.016129032,-0.034953112,-0.043956044,0.007136322,-0.001801802,-0.002690583,-0.001340882,0.000302206,-0.00192123,0.002733174,0.001349528,0.010803324,-0.002031434,0.001481701,0.001260504,-0.002294631,-0.020754717,-0.003677758,0.001465201,-0.000923254,0.004295943,-0.012697555,0.008477529,0.000867303,-0.012189055,-0.028065998,-0.032182104,-0.014615747,-0.000635122,0.002866972
2012-07-06 00:00:00,-0.007527573,-0.018118838,-0.012523482,-0.023716754,-0.012964564,-0.026258503,0.007417397,-0.001412429,-0.001384402,-0.039473684,-0.015087719,0.005163511,-0.012460633,0.001850139,-0.016272677,-0.020681265,-0.030883409,-0.005658179,0.002834467,-0.028268551,-0.030651341,0.00181686,0.002406739,-0.028776978,0.00193943,0.009365559,-0.006737247,-0.008858603,-0.016172507,-0.008769526,-0.009320763,-0.014055334,-0.044271926,-0.005979761,-0.023121387,-0.013886448,0.002926116,-0.017904586,-0.02756654,-0.033109865,-0.013818517,-0.022097054,-0.019390582,-0.014525726,-0.01054339,-0.043349282,-0.001429933,0.008290452
